series_id,dimension_key,dimension_value,scraped_at
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N29.levels.Q,freq,Q,2025-07-13T17:39:03.925760
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N29.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:03.926002
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N29.levels.Q,measurement,levels,2025-07-13T17:39:03.926012
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N29.levels.Q,sector,N29,2025-07-13T17:39:03.926016
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.MC.levels.Q,freq,Q,2025-07-13T17:39:03.968374
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.MC.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:03.968450
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.MC.levels.Q,measurement,levels,2025-07-13T17:39:03.968457
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.MC.levels.Q,sector,MC,2025-07-13T17:39:03.968460
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N30.levels.Q,freq,Q,2025-07-13T17:39:04.029293
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N30.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.029411
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N30.levels.Q,measurement,levels,2025-07-13T17:39:04.029438
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N30.levels.Q,sector,N30,2025-07-13T17:39:04.029444
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N43.levels.Q,freq,Q,2025-07-13T17:39:04.100479
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N43.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.100562
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N43.levels.Q,measurement,levels,2025-07-13T17:39:04.100570
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N43.levels.Q,sector,N43,2025-07-13T17:39:04.100574
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N42.levels.Q,freq,Q,2025-07-13T17:39:04.127871
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N42.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.127956
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N42.levels.Q,measurement,levels,2025-07-13T17:39:04.127964
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N42.levels.Q,sector,N42,2025-07-13T17:39:04.127968
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N41.levels.Q,freq,Q,2025-07-13T17:39:04.169319
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N41.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.169427
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N41.levels.Q,measurement,levels,2025-07-13T17:39:04.169434
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N41.levels.Q,sector,N41,2025-07-13T17:39:04.169438
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N45.levels.Q,freq,Q,2025-07-13T17:39:04.198396
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N45.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.198468
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N45.levels.Q,measurement,levels,2025-07-13T17:39:04.198474
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N45.levels.Q,sector,N45,2025-07-13T17:39:04.198478
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N46.levels.Q,freq,Q,2025-07-13T17:39:04.236888
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N46.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.237035
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N46.levels.Q,measurement,levels,2025-07-13T17:39:04.237045
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N46.levels.Q,sector,N46,2025-07-13T17:39:04.237051
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N47.levels.Q,freq,Q,2025-07-13T17:39:04.285200
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N47.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.285327
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N47.levels.Q,measurement,levels,2025-07-13T17:39:04.285335
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N47.levels.Q,sector,N47,2025-07-13T17:39:04.285343
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N55.levels.Q,freq,Q,2025-07-13T17:39:04.342941
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N55.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.343033
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N55.levels.Q,measurement,levels,2025-07-13T17:39:04.343041
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N55.levels.Q,sector,N55,2025-07-13T17:39:04.343046
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N56.levels.Q,freq,Q,2025-07-13T17:39:04.405283
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N56.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.405382
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N56.levels.Q,measurement,levels,2025-07-13T17:39:04.405391
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.N56.levels.Q,sector,N56,2025-07-13T17:39:04.405396
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.OQ.levels.Q,freq,Q,2025-07-13T17:39:04.465249
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.OQ.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.465307
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.OQ.levels.Q,measurement,levels,2025-07-13T17:39:04.465313
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.OQ.levels.Q,sector,OQ,2025-07-13T17:39:04.465317
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.OZ.levels.Q,freq,Q,2025-07-13T17:39:04.499928
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.OZ.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.500012
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.OZ.levels.Q,measurement,levels,2025-07-13T17:39:04.500020
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.OZ.levels.Q,sector,OZ,2025-07-13T17:39:04.500024
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.NZ.levels.Q,freq,Q,2025-07-13T17:39:04.543203
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.NZ.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.543264
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.NZ.levels.Q,measurement,levels,2025-07-13T17:39:04.543271
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.NZ.levels.Q,sector,NZ,2025-07-13T17:39:04.543275
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.QA.levels.Q,freq,Q,2025-07-13T17:39:04.581357
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.QA.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.581447
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.QA.levels.Q,measurement,levels,2025-07-13T17:39:04.581454
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.QA.levels.Q,sector,QA,2025-07-13T17:39:04.581459
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.QB.levels.Q,freq,Q,2025-07-13T17:39:04.640472
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.QB.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.640576
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.QB.levels.Q,measurement,levels,2025-07-13T17:39:04.640594
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.QB.levels.Q,sector,QB,2025-07-13T17:39:04.640601
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.RZ.levels.Q,freq,Q,2025-07-13T17:39:04.714687
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.RZ.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.714747
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.RZ.levels.Q,measurement,levels,2025-07-13T17:39:04.714753
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.RZ.levels.Q,sector,RZ,2025-07-13T17:39:04.714758
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.PZ.levels.Q,freq,Q,2025-07-13T17:39:04.743950
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.PZ.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.744021
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.PZ.levels.Q,measurement,levels,2025-07-13T17:39:04.744071
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.PZ.levels.Q,sector,PZ,2025-07-13T17:39:04.744076
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TERTIAIRE.levels.Q,freq,Q,2025-07-13T17:39:04.792621
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TERTIAIRE.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.792705
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TERTIAIRE.levels.Q,measurement,levels,2025-07-13T17:39:04.792712
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TERTIAIRE.levels.Q,sector,TERTIAIRE,2025-07-13T17:39:04.792717
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.SZ.levels.Q,freq,Q,2025-07-13T17:39:04.859899
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.SZ.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.859990
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.SZ.levels.Q,measurement,levels,2025-07-13T17:39:04.859999
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.SZ.levels.Q,sector,SZ,2025-07-13T17:39:04.860004
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TERT_INTERIM.levels.Q,freq,Q,2025-07-13T17:39:04.902473
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TERT_INTERIM.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:04.902628
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TERT_INTERIM.levels.Q,measurement,levels,2025-07-13T17:39:04.902635
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TERT_INTERIM.levels.Q,sector,TERT_INTERIM,2025-07-13T17:39:04.902639
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TOT_INTERIM.levels.Q,freq,Q,2025-07-13T17:39:05.004208
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TOT_INTERIM.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:05.004279
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TOT_INTERIM.levels.Q,measurement,levels,2025-07-13T17:39:05.004286
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TOT_INTERIM.levels.Q,sector,TOT_INTERIM,2025-07-13T17:39:05.004290
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TZ.levels.Q,freq,Q,2025-07-13T17:39:05.034366
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TZ.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:05.034531
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TZ.levels.Q,measurement,levels,2025-07-13T17:39:05.034550
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TZ.levels.Q,sector,TZ,2025-07-13T17:39:05.034555
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.Tert_March.levels.Q,freq,Q,2025-07-13T17:39:05.208636
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.Tert_March.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:05.208745
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.Tert_March.levels.Q,measurement,levels,2025-07-13T17:39:05.208754
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.Tert_March.levels.Q,sector,Tert_March,2025-07-13T17:39:05.208759
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TOT.levels.Q,freq,Q,2025-07-13T17:39:05.262963
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TOT.levels.Q,indicator,workforce_not_seasonally_adjusted,2025-07-13T17:39:05.263090
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TOT.levels.Q,measurement,levels,2025-07-13T17:39:05.263098
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_not_seasonally_adjusted.TOT.levels.Q,sector,TOT,2025-07-13T17:39:05.263102
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.ASSOC.levels.Q,freq,Q,2025-07-13T17:39:05.291929
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.ASSOC.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.292064
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.ASSOC.levels.Q,measurement,levels,2025-07-13T17:39:05.292072
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.ASSOC.levels.Q,sector,ASSOC,2025-07-13T17:39:05.292082
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.BTP.levels.Q,freq,Q,2025-07-13T17:39:05.334825
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.BTP.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.334921
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.BTP.levels.Q,measurement,levels,2025-07-13T17:39:05.334928
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.BTP.levels.Q,sector,BTP,2025-07-13T17:39:05.334931
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CA.levels.Q,freq,Q,2025-07-13T17:39:05.373910
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CA.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.373996
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CA.levels.Q,measurement,levels,2025-07-13T17:39:05.374004
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CA.levels.Q,sector,CA,2025-07-13T17:39:05.374008
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.BZ.levels.Q,freq,Q,2025-07-13T17:39:05.402816
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.BZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.402928
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.BZ.levels.Q,measurement,levels,2025-07-13T17:39:05.402938
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.BZ.levels.Q,sector,BZ,2025-07-13T17:39:05.402943
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CAISSE_CONGES.levels.Q,freq,Q,2025-07-13T17:39:05.444230
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CAISSE_CONGES.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.444471
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CAISSE_CONGES.levels.Q,measurement,levels,2025-07-13T17:39:05.444484
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CAISSE_CONGES.levels.Q,sector,CAISSE_CONGES,2025-07-13T17:39:05.444490
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CB.levels.Q,freq,Q,2025-07-13T17:39:05.485992
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CB.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.486076
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CB.levels.Q,measurement,levels,2025-07-13T17:39:05.486086
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CB.levels.Q,sector,CB,2025-07-13T17:39:05.486093
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CC.levels.Q,freq,Q,2025-07-13T17:39:05.547362
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CC.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.547452
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CC.levels.Q,measurement,levels,2025-07-13T17:39:05.547461
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CC.levels.Q,sector,CC,2025-07-13T17:39:05.547466
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CD.levels.Q,freq,Q,2025-07-13T17:39:05.602369
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CD.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.602443
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CD.levels.Q,measurement,levels,2025-07-13T17:39:05.602450
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CD.levels.Q,sector,CD,2025-07-13T17:39:05.602492
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CE.levels.Q,freq,Q,2025-07-13T17:39:05.646884
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CE.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.646964
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CE.levels.Q,measurement,levels,2025-07-13T17:39:05.646972
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CE.levels.Q,sector,CE,2025-07-13T17:39:05.646977
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CF.levels.Q,freq,Q,2025-07-13T17:39:05.688500
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CF.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.688629
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CF.levels.Q,measurement,levels,2025-07-13T17:39:05.688679
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CF.levels.Q,sector,CF,2025-07-13T17:39:05.688685
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CG.levels.Q,freq,Q,2025-07-13T17:39:05.746686
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CG.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.746775
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CG.levels.Q,measurement,levels,2025-07-13T17:39:05.746784
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CG.levels.Q,sector,CG,2025-07-13T17:39:05.746789
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CI.levels.Q,freq,Q,2025-07-13T17:39:05.833677
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CI.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.833789
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CI.levels.Q,measurement,levels,2025-07-13T17:39:05.833798
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CI.levels.Q,sector,CI,2025-07-13T17:39:05.833803
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CH.levels.Q,freq,Q,2025-07-13T17:39:05.881405
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CH.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.881497
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CH.levels.Q,measurement,levels,2025-07-13T17:39:05.881506
